2	(8535	335	11665)	(11665	911	8535)	0.993079585
2	(8535	335	14038)	(14038	911	8535)	0.993079585
2	(8535	335	4384)	(4384	911	8535)	0.993079585
2	(3336	335	3036)	(3036	911	3336)	0.993079585
2	(8535	335	11410)	(11410	911	8535)	0.993079585
2	(8535	335	8078)	(8078	911	8535)	0.993079585
2	(3336	335	1642)	(1642	911	3336)	0.993079585
2	(8109	335	1783)	(1783	911	8109)	0.993079585
2	(3336	335	11463)	(11463	911	3336)	0.993079585
2	(3336	335	10884)	(10884	911	3336)	0.993079585
2	(8535	335	2323)	(2323	911	8535)	0.993079585
2	(8535	335	5478)	(5478	911	8535)	0.993079585
2	(3336	335	8330)	(8330	911	3336)	0.993079585
2	(8109	335	5778)	(5778	911	8109)	0.993079585
2	(8109	335	8111)	(8111	911	8109)	0.993079585
2	(8535	335	13128)	(13128	911	8535)	0.993079585
2	(14947	335	4841)	(4841	911	14947)	0.993079585
2	(3336	335	4280)	(4280	911	3336)	0.993079585
2	(3336	335	9247)	(9247	911	3336)	0.993079585
2	(8535	335	3504)	(3504	911	8535)	0.993079585
2	(8535	335	9132)	(9132	911	8535)	0.993079585
2	(8535	335	10944)	(10944	911	8535)	0.993079585
2	(8535	335	11218)	(11218	911	8535)	0.993079585
2	(4403	1290	5920)	(5920	1327	4403)	0.902887139
2	(10842	1290	3983)	(3983	1327	10842)	0.902887139
2	(10596	1290	8654)	(8654	1327	10596)	0.902887139
2	(6552	1290	478)	(478	1327	6552)	0.902887139
2	(9370	1290	13552)	(13552	1327	9370)	0.902887139
2	(10537	1290	7523)	(7523	1327	10537)	0.902887139
2	(8530	1290	5168)	(5168	1327	8530)	0.902887139
2	(7827	1290	6099)	(6099	1327	7827)	0.902887139
2	(10733	1290	4554)	(4554	1327	10733)	0.902887139
2	(7814	1290	9324)	(9324	1327	7814)	0.902887139
2	(13286	1290	10001)	(10001	1327	13286)	0.902887139
2	(13529	1290	2974)	(2974	1327	13529)	0.902887139
2	(9583	1290	5749)	(5749	1327	9583)	0.902887139
2	(11499	1290	6658)	(6658	1327	11499)	0.902887139
2	(6268	1290	14072)	(14072	1327	6268)	0.902887139
2	(4866	1290	8491)	(8491	1327	4866)	0.902887139
2	(7437	1290	9468)	(9468	1327	7437)	0.902887139
2	(5476	1290	10163)	(10163	1327	5476)	0.902887139
2	(8253	1290	3967)	(3967	1327	8253)	0.902887139
2	(12659	1290	1261)	(1261	1327	12659)	0.902887139
2	(13286	1290	14071)	(14071	1327	13286)	0.902887139
2	(10649	1290	8238)	(8238	1327	10649)	0.902887139
2	(6489	1290	3213)	(3213	1327	6489)	0.902887139
2	(10972	1290	7281)	(7281	1327	10972)	0.902887139
2	(9370	1290	12693)	(12693	1327	9370)	0.902887139
2	(4891	1290	12957)	(12957	1327	4891)	0.902887139
2	(8074	1290	10051)	(10051	1327	8074)	0.902887139
2	(5550	1290	1464)	(1464	1327	5550)	0.902887139
2	(5846	1290	12622)	(12622	1327	5846)	0.902887139
2	(9370	1290	3102)	(3102	1327	9370)	0.902887139
2	(1725	1290	10553)	(10553	1327	1725)	0.902887139
2	(9370	1290	5774)	(5774	1327	9370)	0.902887139
2	(5102	1290	1074)	(1074	1327	5102)	0.902887139
2	(13353	1290	9051)	(9051	1327	13353)	0.902887139
2	(6552	1290	2337)	(2337	1327	6552)	0.902887139
2	(46	1290	12700)	(12700	1327	46)	0.902887139
2	(5331	1290	2409)	(2409	1327	5331)	0.902887139
2	(2570	1290	3521)	(3521	1327	2570)	0.902887139
2	(6905	1290	10359)	(10359	1327	6905)	0.902887139
2	(1995	1290	10999)	(10999	1327	1995)	0.902887139
2	(9304	1290	10276)	(10276	1327	9304)	0.902887139
2	(10842	1290	12031)	(12031	1327	10842)	0.902887139
2	(6625	1290	7158)	(7158	1327	6625)	0.902887139
2	(9370	1290	8527)	(8527	1327	9370)	0.902887139
2	(11472	1290	5461)	(5461	1327	11472)	0.902887139
2	(1725	1290	11539)	(11539	1327	1725)	0.902887139
2	(1401	1290	2409)	(2409	1327	1401)	0.902887139
2	(4591	1290	9884)	(9884	1327	4591)	0.902887139
2	(9155	1290	8820)	(8820	1327	9155)	0.902887139
2	(10649	1290	2074)	(2074	1327	10649)	0.902887139
2	(10733	1290	10741)	(10741	1327	10733)	0.902887139
2	(14421	1290	4116)	(4116	1327	14421)	0.902887139
2	(6268	1290	11334)	(11334	1327	6268)	0.902887139
2	(12729	1290	3865)	(3865	1327	12729)	0.902887139
2	(10803	1290	3983)	(3983	1327	10803)	0.902887139
2	(10479	1290	415)	(415	1327	10479)	0.902887139
2	(8976	1290	10514)	(10514	1327	8976)	0.902887139
2	(5642	1290	14348)	(14348	1327	5642)	0.902887139
2	(1725	1290	5066)	(5066	1327	1725)	0.902887139
2	(2969	1290	5987)	(5987	1327	2969)	0.902887139
2	(10479	1290	3102)	(3102	1327	10479)	0.902887139
2	(8253	1290	8351)	(8351	1327	8253)	0.902887139
2	(5147	1290	9185)	(9185	1327	5147)	0.902887139
2	(13081	1290	10514)	(10514	1327	13081)	0.902887139
2	(6019	1290	3102)	(3102	1327	6019)	0.902887139
2	(5642	1290	3681)	(3681	1327	5642)	0.902887139
2	(10537	1290	14259)	(14259	1327	10537)	0.902887139
2	(4085	1295	12652)	(12652	681	4085)	0.875796178
2	(5051	1295	7770)	(7770	681	5051)	0.875796178
2	(5051	1295	5910)	(5910	681	5051)	0.875796178
2	(10414	1295	14936)	(14936	681	10414)	0.875796178
2	(5732	1295	10835)	(10835	681	5732)	0.875796178
2	(5732	1295	6518)	(6518	681	5732)	0.875796178
2	(7014	1295	11516)	(11516	681	7014)	0.875796178
2	(882	1295	2842)	(2842	681	882)	0.875796178
2	(6775	1295	2606)	(2606	681	6775)	0.875796178
2	(3139	1295	6518)	(6518	681	3139)	0.875796178
2	(7014	1295	769)	(769	681	7014)	0.875796178
2	(7014	1295	205)	(205	681	7014)	0.875796178
2	(11401	1295	13118)	(13118	681	11401)	0.875796178
2	(5526	1295	4323)	(4323	681	5526)	0.875796178
2	(7014	1295	8936)	(8936	681	7014)	0.875796178
2	(8700	1295	8543)	(8543	681	8700)	0.875796178
2	(9091	1295	8720)	(8720	681	9091)	0.875796178
2	(8265	1295	2667)	(2667	681	8265)	0.875796178
2	(5557	1295	14725)	(14725	681	5557)	0.875796178
2	(6646	1295	3046)	(3046	681	6646)	0.875796178
2	(8398	1295	14936)	(14936	681	8398)	0.875796178
2	(895	1295	10367)	(10367	681	895)	0.875796178
2	(7014	1295	5294)	(5294	681	7014)	0.875796178
2	(9091	1295	3046)	(3046	681	9091)	0.875796178
2	(11946	1295	6518)	(6518	681	11946)	0.875796178
2	(14722	1295	11716)	(11716	681	14722)	0.875796178
2	(10414	1295	7047)	(7047	681	10414)	0.875796178
2	(8700	1295	4275)	(4275	681	8700)	0.875796178
2	(5732	1295	1345)	(1345	681	5732)	0.875796178
2	(14745	1295	9764)	(9764	681	14745)	0.875796178
2	(7014	1295	3979)	(3979	681	7014)	0.875796178
2	(7014	1295	2842)	(2842	681	7014)	0.875796178
2	(4085	1295	9054)	(9054	681	4085)	0.875796178
2	(7014	1295	10227)	(10227	681	7014)	0.875796178
2	(7014	1295	1779)	(1779	681	7014)	0.875796178
2	(4085	1295	13197)	(13197	681	4085)	0.875796178
2	(5228	1295	4696)	(4696	681	5228)	0.875796178
2	(9244	1295	11267)	(11267	681	9244)	0.875796178
2	(7014	1295	6844)	(6844	681	7014)	0.875796178
2	(5051	1295	8936)	(8936	681	5051)	0.875796178
2	(4547	1295	10179)	(10179	681	4547)	0.875796178
2	(14745	1295	6518)	(6518	681	14745)	0.875796178
2	(13360	1295	5230)	(5230	681	13360)	0.875796178
2	(6354	1295	14699)	(14699	681	6354)	0.875796178
2	(14722	1295	8720)	(8720	681	14722)	0.875796178
2	(5732	1295	3615)	(3615	681	5732)	0.875796178
2	(8896	1295	11267)	(11267	681	8896)	0.875796178
2	(854	1295	14919)	(14919	681	854)	0.875796178
2	(7014	1295	9266)	(9266	681	7014)	0.875796178
2	(5732	1295	7602)	(7602	681	5732)	0.875796178
2	(7014	1295	14725)	(14725	681	7014)	0.875796178
2	(5051	1295	13800)	(13800	681	5051)	0.875796178
2	(5732	1295	7303)	(7303	681	5732)	0.875796178
2	(4085	1295	5230)	(5230	681	4085)	0.875796178
2	(7014	1295	1169)	(1169	681	7014)	0.875796178
2	(8265	1295	11267)	(11267	681	8265)	0.875796178
2	(10165	1295	6518)	(6518	681	10165)	0.875796178
2	(5732	1295	10461)	(10461	681	5732)	0.875796178
2	(11946	1295	9499)	(9499	681	11946)	0.875796178
2	(882	1295	55)	(55	681	882)	0.875796178
2	(2700	741	6879)	(6879	1164	2700)	0.924528302
2	(10733	741	5217)	(5217	1164	10733)	0.924528302
2	(11615	741	10551)	(10551	1164	11615)	0.924528302
2	(4354	741	7523)	(7523	1164	4354)	0.924528302
2	(5550	741	6879)	(6879	1164	5550)	0.924528302
2	(13529	741	5709)	(5709	1164	13529)	0.924528302
2	(770	741	6037)	(6037	1164	770)	0.924528302
2	(2570	741	9511)	(9511	1164	2570)	0.924528302
2	(8410	741	3350)	(3350	1164	8410)	0.924528302
2	(11662	741	6879)	(6879	1164	11662)	0.924528302
2	(11978	741	5217)	(5217	1164	11978)	0.924528302
2	(5331	741	10551)	(10551	1164	5331)	0.924528302
2	(9304	741	9417)	(9417	1164	9304)	0.924528302
2	(1995	741	12783)	(12783	1164	1995)	0.924528302
2	(14596	741	10006)	(10006	1164	14596)	0.924528302
2	(2835	741	6134)	(6134	1164	2835)	0.924528302
2	(13221	741	7235)	(7235	1164	13221)	0.924528302
2	(12947	741	11798)	(11798	1164	12947)	0.924528302
2	(13286	741	6879)	(6879	1164	13286)	0.924528302
2	(6119	741	9908)	(9908	1164	6119)	0.924528302
2	(7814	741	6879)	(6879	1164	7814)	0.924528302
2	(8452	741	5217)	(5217	1164	8452)	0.924528302
2	(12281	741	10551)	(10551	1164	12281)	0.924528302
2	(10184	741	6879)	(6879	1164	10184)	0.924528302
2	(17	741	8049)	(8049	1164	17)	0.924528302
2	(9875	741	5217)	(5217	1164	9875)	0.924528302
2	(1288	741	10551)	(10551	1164	1288)	0.924528302
2	(12678	741	7027)	(7027	1164	12678)	0.924528302
2	(10415	741	13522)	(13522	1164	10415)	0.924528302
2	(13353	741	5217)	(5217	1164	13353)	0.924528302
2	(2835	741	3023)	(3023	1164	2835)	0.924528302
2	(11499	741	5217)	(5217	1164	11499)	0.924528302
2	(11371	741	2768)	(2768	1164	11371)	0.924528302
2	(5631	741	2768)	(2768	1164	5631)	0.924528302
2	(7756	741	828)	(828	1164	7756)	0.924528302
2	(11101	741	5217)	(5217	1164	11101)	0.924528302
2	(10228	741	5984)	(5984	1164	10228)	0.924528302
2	(12220	741	2768)	(2768	1164	12220)	0.924528302
2	(6336	741	11798)	(11798	1164	6336)	0.924528302
2	(918	741	5709)	(5709	1164	918)	0.924528302
2	(4822	741	1844)	(1844	1164	4822)	0.924528302
2	(11683	741	828)	(828	1164	11683)	0.924528302
2	(1532	741	9511)	(9511	1164	1532)	0.924528302
2	(6318	741	11988)	(11988	1164	6318)	0.924528302
2	(13458	741	830)	(830	1164	13458)	0.924528302
2	(1836	741	2768)	(2768	1164	1836)	0.924528302
2	(4813	741	10168)	(10168	1164	4813)	0.924528302
2	(12569	741	12641)	(12641	1164	12569)	0.924528302
2	(2128	741	6879)	(6879	1164	2128)	0.924528302
2	(14865	741	6856)	(6856	1164	14865)	0.924528302
2	(14865	741	828)	(828	1164	14865)	0.924528302
2	(1796	556	5103)	(5103	835	1796)	0.813804173
2	(1796	556	3376)	(3376	835	1796)	0.813804173
2	(10714	556	11678)	(11678	835	10714)	0.813804173
2	(1796	556	4664)	(4664	835	1796)	0.813804173
2	(9280	556	4005)	(4005	835	9280)	0.813804173
2	(4767	556	5419)	(5419	835	4767)	0.813804173
2	(10714	556	3229)	(3229	835	10714)	0.813804173
2	(9280	556	4657)	(4657	835	9280)	0.813804173
2	(2663	556	11721)	(11721	835	2663)	0.813804173
2	(7220	556	521)	(521	835	7220)	0.813804173
2	(8152	556	3002)	(3002	835	8152)	0.813804173
2	(4767	556	1125)	(1125	835	4767)	0.813804173
2	(9280	556	12398)	(12398	835	9280)	0.813804173
2	(4875	556	10524)	(10524	835	4875)	0.813804173
2	(12978	556	2981)	(2981	835	12978)	0.813804173
2	(13484	556	3800)	(3800	835	13484)	0.813804173
2	(10652	556	1554)	(1554	835	10652)	0.813804173
2	(10714	556	12865)	(12865	835	10714)	0.813804173
2	(2334	556	5764)	(5764	835	2334)	0.813804173
2	(2663	556	5739)	(5739	835	2663)	0.813804173
2	(6966	556	5897)	(5897	835	6966)	0.813804173
2	(1796	556	12398)	(12398	835	1796)	0.813804173
2	(2334	556	11479)	(11479	835	2334)	0.813804173
2	(2334	556	2508)	(2508	835	2334)	0.813804173
2	(4767	556	3181)	(3181	835	4767)	0.813804173
2	(1796	556	8783)	(8783	835	1796)	0.813804173
2	(2334	556	3181)	(3181	835	2334)	0.813804173
2	(1488	556	14101)	(14101	835	1488)	0.813804173
2	(2334	556	3164)	(3164	835	2334)	0.813804173
2	(2663	556	12865)	(12865	835	2663)	0.813804173
2	(1796	556	6760)	(6760	835	1796)	0.813804173
2	(4875	556	2814)	(2814	835	4875)	0.813804173
2	(9280	556	8218)	(8218	835	9280)	0.813804173
2	(6966	556	1347)	(1347	835	6966)	0.813804173
2	(2334	556	14787)	(14787	835	2334)	0.813804173
2	(13504	556	166)	(166	835	13504)	0.813804173
2	(1460	556	7631)	(7631	835	1460)	0.813804173
2	(9280	556	4664)	(4664	835	9280)	0.813804173
2	(7220	556	12398)	(12398	835	7220)	0.813804173
2	(9280	556	8986)	(8986	835	9280)	0.813804173
2	(2334	556	5739)	(5739	835	2334)	0.813804173
2	(1488	556	12344)	(12344	835	1488)	0.813804173
2	(9280	556	2440)	(2440	835	9280)	0.813804173
2	(4767	556	12615)	(12615	835	4767)	0.813804173
2	(13504	556	3655)	(3655	835	13504)	0.813804173
2	(2663	556	14181)	(14181	835	2663)	0.813804173
2	(1796	556	166)	(166	835	1796)	0.813804173
2	(7220	556	5419)	(5419	835	7220)	0.813804173
2	(7220	556	8147)	(8147	835	7220)	0.813804173
2	(2663	556	3376)	(3376	835	2663)	0.813804173
2	(10714	556	1125)	(1125	835	10714)	0.813804173
2	(6966	556	2440)	(2440	835	6966)	0.813804173
2	(13484	556	11721)	(11721	835	13484)	0.813804173
2	(7220	556	4664)	(4664	835	7220)	0.813804173
2	(1488	556	14594)	(14594	835	1488)	0.813804173
2	(2663	556	8783)	(8783	835	2663)	0.813804173
2	(4767	556	14181)	(14181	835	4767)	0.813804173
2	(7220	556	11815)	(11815	835	7220)	0.813804173
2	(13484	556	3002)	(3002	835	13484)	0.813804173
2	(1488	556	12615)	(12615	835	1488)	0.813804173
2	(6966	556	4000)	(4000	835	6966)	0.813804173
2	(8152	556	1698)	(1698	835	8152)	0.813804173
2	(10714	556	14787)	(14787	835	10714)	0.813804173
2	(4767	556	9260)	(9260	835	4767)	0.813804173
2	(12978	556	11865)	(11865	835	12978)	0.813804173
2	(9280	556	10195)	(10195	835	9280)	0.813804173
2	(2334	556	14922)	(14922	835	2334)	0.813804173
2	(10714	556	4721)	(4721	835	10714)	0.813804173
2	(4767	556	1554)	(1554	835	4767)	0.813804173
2	(1488	556	4000)	(4000	835	1488)	0.813804173
2	(4767	556	9995)	(9995	835	4767)	0.813804173
2	(1796	556	3002)	(3002	835	1796)	0.813804173
2	(2663	556	5419)	(5419	835	2663)	0.813804173
2	(9280	556	1140)	(1140	835	9280)	0.813804173
2	(9280	556	11865)	(11865	835	9280)	0.813804173
2	(2334	556	11865)	(11865	835	2334)	0.813804173
2	(10714	556	10024)	(10024	835	10714)	0.813804173
2	(1488	556	4238)	(4238	835	1488)	0.813804173
2	(1796	556	11432)	(11432	835	1796)	0.813804173
2	(13484	556	9995)	(9995	835	13484)	0.813804173
2	(9280	556	3820)	(3820	835	9280)	0.813804173
2	(4767	556	14922)	(14922	835	4767)	0.813804173
2	(1796	556	10524)	(10524	835	1796)	0.813804173
2	(1796	556	7419)	(7419	835	1796)	0.813804173
2	(2663	556	7301)	(7301	835	2663)	0.813804173
2	(12978	556	14787)	(14787	835	12978)	0.813804173
2	(13504	556	6760)	(6760	835	13504)	0.813804173
2	(7220	556	11865)	(11865	835	7220)	0.813804173
2	(1460	556	8986)	(8986	835	1460)	0.813804173
2	(8152	556	5897)	(5897	835	8152)	0.813804173
2	(2663	556	2508)	(2508	835	2663)	0.813804173
2	(6966	556	9995)	(9995	835	6966)	0.813804173
2	(11711	556	12344)	(12344	835	11711)	0.813804173
2	(13484	556	1216)	(1216	835	13484)	0.813804173
2	(8152	556	5764)	(5764	835	8152)	0.813804173
2	(2334	556	9995)	(9995	835	2334)	0.813804173
2	(6966	556	1554)	(1554	835	6966)	0.813804173
2	(1796	556	521)	(521	835	1796)	0.813804173
2	(2663	556	9995)	(9995	835	2663)	0.813804173
2	(7220	556	4657)	(4657	835	7220)	0.813804173
2	(1796	556	3655)	(3655	835	1796)	0.813804173
2	(4767	556	6006)	(6006	835	4767)	0.813804173
2	(6966	556	1125)	(1125	835	6966)	0.813804173
2	(1460	556	3002)	(3002	835	1460)	0.813804173
2	(2334	556	9458)	(9458	835	2334)	0.813804173
2	(4767	556	3826)	(3826	835	4767)	0.813804173
2	(13504	556	4664)	(4664	835	13504)	0.813804173
2	(2663	556	4106)	(4106	835	2663)	0.813804173
2	(9280	556	8147)	(8147	835	9280)	0.813804173
2	(4767	556	2981)	(2981	835	4767)	0.813804173
2	(2663	556	3820)	(3820	835	2663)	0.813804173
2	(10714	556	3800)	(3800	835	10714)	0.813804173
2	(2505	556	12344)	(12344	835	2505)	0.813804173
2	(13484	556	3181)	(3181	835	13484)	0.813804173
2	(13504	556	4949)	(4949	835	13504)	0.813804173
2	(10714	556	521)	(521	835	10714)	0.813804173
2	(3181	717	7220)	(3181	835	7220)	0.819776715
2	(5897	717	6966)	(5897	835	6966)	0.819776715
2	(8986	717	1460)	(8986	835	1460)	0.819776715
2	(2981	717	4767)	(2981	835	4767)	0.819776715
2	(4664	717	9280)	(4664	835	9280)	0.819776715
2	(4005	717	9280)	(4005	835	9280)	0.819776715
2	(1347	717	6966)	(1347	835	6966)	0.819776715
2	(6760	717	13504)	(6760	835	13504)	0.819776715
2	(3376	717	2663)	(3376	835	2663)	0.819776715
2	(7419	717	1796)	(7419	835	1796)	0.819776715
2	(12398	717	1796)	(12398	835	1796)	0.819776715
2	(6760	717	7220)	(6760	835	7220)	0.819776715
2	(11865	717	2334)	(11865	835	2334)	0.819776715
2	(1125	717	4767)	(1125	835	4767)	0.819776715
2	(12865	717	10714)	(12865	835	10714)	0.819776715
2	(4238	717	1488)	(4238	835	1488)	0.819776715
2	(4664	717	1796)	(4664	835	1796)	0.819776715
2	(14922	717	4767)	(14922	835	4767)	0.819776715
2	(9995	717	4767)	(9995	835	4767)	0.819776715
2	(8783	717	2663)	(8783	835	2663)	0.819776715
2	(10524	717	4875)	(10524	835	4875)	0.819776715
2	(5419	717	2663)	(5419	835	2663)	0.819776715
2	(8783	717	1488)	(8783	835	1488)	0.819776715
2	(12398	717	9280)	(12398	835	9280)	0.819776715
2	(12344	717	11711)	(12344	835	11711)	0.819776715
2	(6006	717	4767)	(6006	835	4767)	0.819776715
2	(2508	717	2663)	(2508	835	2663)	0.819776715
2	(9995	717	2334)	(9995	835	2334)	0.819776715
2	(4000	717	6966)	(4000	835	6966)	0.819776715
2	(5419	717	7220)	(5419	835	7220)	0.819776715
2	(12865	717	2663)	(12865	835	2663)	0.819776715
2	(2508	717	2334)	(2508	835	2334)	0.819776715
2	(5739	717	2334)	(5739	835	2334)	0.819776715
2	(3535	717	4767)	(3535	835	4767)	0.819776715
2	(5419	717	9280)	(5419	835	9280)	0.819776715
2	(8147	717	9280)	(8147	835	9280)	0.819776715
2	(13811	717	1488)	(13811	835	1488)	0.819776715
2	(14147	717	1488)	(14147	835	1488)	0.819776715
2	(14101	717	1488)	(14101	835	1488)	0.819776715
2	(521	717	1796)	(521	835	1796)	0.819776715
2	(14181	717	4767)	(14181	835	4767)	0.819776715
